Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Ret_MinusTwo,Ret_MinusOne,Ret_2,Ret_3
,1.4479536700924551,0.38072292137407376,0.8408166801598528,8.0,0.009232713645088177,-0.026048456796774724,0.00032494345215748605,-0.0007046407623827369
,,0.6056821334565788,0.3308558215324463,7.0,0.0059644202314730966,-0.0018781643091469707,-5.9704776343731365e-06,0.00013025205221296155
,-0.34906130629172866,0.7164351400176456,0.10136653932967253,8.0,-0.01924049927362287,-0.03320267460194717,-0.00024117429851488887,-0.00045411440630881855
,,,0.4385737025152524,7.0,0.007094748539071472,-0.00805226842590146,0.0007539210174557778,5.608269292669369e-06
,-0.6110436116558428,-0.4312575030098999,-0.4821780749682079,8.0,0.011908710005323238,-0.01699522868793954,-0.0006110860841057816,-6.052969587362825e-06
6.0,-0.2192435444131396,0.7992369483375475,0.8291944859586349,5.0,0.008648835810361914,0.006420867135091903,-0.00013436511184158916,-8.748916633622174e-06
,-1.0047977924936846,1.3208773647424463,1.2549690602210524,7.0,0.005064672450675425,0.0025666528332672018,-0.0002554494091874143,2.5787415090348724e-06
,2.0446572109028827,-0.4230448653894829,-0.7533714448828996,10.0,-0.0018022832857043586,-0.008044474785659013,1.8657655523379628e-05,-1.0220144046169909e-05
,,0.3927655853861485,0.7751418831124024,7.0,-0.00010303594967963958,-0.00021596857736634216,,
,-0.7452221331915213,0.4591712123076862,0.41849999683379857,8.0,-0.0012225132251760945,-0.003736383394252787,0.00022587623824021078,6.819104338683907e-05
,-0.7446135840475478,0.8192572335905906,1.2378937405905226,6.0,0.0005305035125567529,0.01168942161194149,-0.00014486507196705898,-0.0006589298759271298
,,0.9922964047697034,1.3744254166776704,2.0,0.003414725672704635,-0.0095431794863061,-0.0001825025271322959,-0.000992999744489609
,,1.5385260428667216,1.6343758038412108,7.0,0.005793928446997026,0.024717353030990163,0.0009725199237005603,-0.0002614694026201647
,0.2270037865012334,-0.06807852042888607,-0.5850510021777631,5.0,0.07821136844706338,-0.142909352362448,0.0010431178355134595,0.002604936066379067
,,1.113653554284202,1.3216031207645274,7.0,-0.007090175784841324,0.0018015465613710551,1.1634760256942872e-06,-7.591901160008861e-05
1.0,1.8602065576311964,1.2981102442716257,-0.0995446556985034,9.0,-0.02734196864471684,-0.007791677819868691,0.0001891400392687364,-0.00037067872461330983
,0.15682771743471854,0.16679398483754335,0.7454471147376248,8.0,-0.004863597695550781,0.005798998221603096,-0.0003393018483176888,0.0001612727284178827
,,0.4505905505961233,,3.0,-0.005614573987540325,0.016568189334709146,1.2847666775640907e-05,-0.0005284129068177812
,-1.4151139995881217,1.2022085395655335,,4.0,-0.002082506834102172,-0.0015445561324790435,,2.0167472945699688e-05
,-1.1859111166225773,1.2813675470609718,,1.0,0.011865628120408405,-0.001578411115088791,0.00030131320818005587,-5.736687752025332e-06
,0.3331357398877998,-0.16021504646510054,0.3675474175624433,7.0,-0.0023336581131836428,-0.009508046312892636,-2.6862803832139348e-05,4.400026850729352e-06
,,,0.4552072416052769,5.0,-0.028573874372166783,0.05125673066604869,-0.0010053550352943832,-0.00040843541764488907
,1.823634175053368,-0.22179361646207613,-0.7001508657679459,8.0,-0.012238848015931732,0.025891855848233315,0.001429286193443256,-4.3831193549688864e-05
,0.6496627189132598,-0.6966393960797366,-0.6464526082092041,8.0,0.06246543551007015,-0.04641513284045827,-1.9855332117266514e-05,0.00048176301814611375
1.0,2.260257154065918,0.9478899349279446,0.007876089793314445,5.0,0.006222259261903449,0.0013929681313661158,3.220441985674678e-06,6.342185812256216e-05
,0.2215015689962878,0.1353648492230176,-0.8955625640178903,9.0,-0.004175939852441154,0.009938303160003721,-0.0006492833124728243,-0.00032277140274167217
,-0.7756701227298488,0.9321966903949258,0.9646961041093703,6.0,-0.02116650118928665,0.0004136314881021609,-0.00018884624927550345,-0.00010469834955719064
,-1.6162843227980468,-0.13744402340471354,0.16857982228161,2.0,0.008346111727175585,-0.0013810888484619653,0.0014703359299138624,0.0003620264562922909
,,0.5173577796950927,,3.0,-0.00740728754862159,-0.005731390297374843,-0.00019503343358847768,-0.0003877727771072636
1.0,-0.6923124748369688,0.7793272959859812,0.6184095841653164,5.0,-0.004988653404595705,-0.001997135975627276,4.427361898731421e-05,0.00016062832157964874
,,1.025253726128102,0.27343134148765746,7.0,-0.0006166400992524221,0.005254809054148854,-0.0003643970588429083,1.0209935724444463e-05
,-0.4181767312439685,0.09700618566592577,-0.7898272868988658,10.0,-0.02179252098405205,0.009744462386821192,0.000426560502780837,0.0011667497462778276
,-0.6462478179457054,0.3177376610251433,0.3114715580695589,7.0,-0.01423769837390415,0.0010909558241803284,,-0.000451609622482487
,3.4932763291757425,1.4935319016479771,1.9913724553251608,6.0,0.0015713922096716013,-0.010827962099378816,0.00011765977958622143,1.2239801287212325e-05
,-0.7055485010177499,0.08790657205216068,0.3990267402536598,7.0,0.0011528268322312295,-0.015264213932478175,,-0.00013906928702801078
,-0.7188949687870857,-0.052140204076395184,0.3016883945025623,2.0,-0.015008217208543943,0.006433978201274763,0.00020570414520738065,-0.0009962987932057858
,-1.0475476803956734,1.4758265364997067,0.9764717474464284,5.0,0.02181784498822484,0.014762450289513009,-0.0004971380949243742,0.0010041632269841617
,0.5334323357436104,-0.2690424729404501,-0.1546547995768484,7.0,0.004328474745215727,-0.0019757176765095824,-3.133203076867224e-05,0.0007724413961985308
,,-0.6349830060508921,,9.0,-0.010900509691482593,-0.0015344110715102787,0.0014085487206854095,1.7663930626355922e-05
1.0,-0.9224087799935524,0.8241351870370421,0.6772332200558376,5.0,-0.01790946100851221,0.02087772472982611,-0.0005569369291126665,1.483263639780923e-06
,-0.3285554980599122,-0.22129885649674166,0.5759284485736927,7.0,0.0005888974949119392,0.0012785586371734329,-8.97207698012208e-06,5.052520129356619e-07
,0.22612749190492595,-0.020795904030220184,0.21406554047754786,5.0,0.004952419237466408,0.00320851555111868,-0.0001504030820234213,-0.00022884484655838857
,-0.40727322211294703,-0.05228819850853959,0.020161685820861086,8.0,0.03542011338641226,-0.0023783482958616986,0.001338055923553133,7.377952201938635e-06
,2.694384240824937,-0.5998535694167835,0.2346175386647677,8.0,0.01880391466734141,0.007998164355176942,0.0,-0.0015986480553927345
,-1.5028875728302529,-0.583053189565251,,1.0,0.01102149395858143,0.01279391804124462,-0.0008114674824545092,-8.344073875374237e-05
,-0.8853516989592618,1.5386971295930991,1.1447520976285936,10.0,-0.0025301940671499288,0.01608737625926399,-0.00019703721851195,0.0007284840841329559
10.0,-0.3534337373438233,0.4807591336443474,0.3233952219409162,9.0,-0.06091043905817349,0.00847875609928147,-0.00436310246041557,-0.0017342818984304898
1.0,-0.2241881666280057,0.993206548787356,0.14152032936819536,9.0,-0.0064924102924634325,-0.005329582496673674,1.7622721661537327e-05,-0.00015614069281230333
,,1.321447463462656,1.2542677164820253,7.0,-0.00032451885718394593,-0.04639186818598975,-0.001448761301821125,0.0008697218634719679
,2.0489682119550245,1.720675872685103,0.5946791661887512,10.0,0.005605627076288669,-0.014572977608779169,0.00021426620922510608,-1.7694755992915154e-05
,-0.8339064025935959,0.653163183275011,,1.0,-0.005959880619690568,0.002437981504008352,1.902682635670063e-06,0.0009479022014450377
,-1.163743453331364,0.7916733611555842,0.7580264757163023,10.0,0.0017108815518710847,-0.012428622126020113,-0.00012343279594135913,0.00012038672371773736
,,1.007174362587029,0.27441615518980017,10.0,0.031595715174222085,-0.01086962482414347,-0.0008051050115563383,-0.0009130635912365301
,-1.5124132606466385,1.692386884429108,1.2731786815681176,8.0,-0.009842089377087014,0.010781356034535764,0.00017136702611893708,1.2705644897255407e-06
,0.1616113948021283,-0.05863966427765895,0.5716336755380876,2.0,0.008318455562278853,0.0008299997028079727,-0.00021216808004317344,0.00040661118631458255
,-0.8709182666006434,0.3292373667643449,0.5628860456599154,10.0,-0.001990749581867705,-0.0013345649481178595,1.5004076059305207e-05,
,0.6073799895144459,-0.20878507647043093,-0.0704802825700754,10.0,-0.0001055725241764568,-0.008028981436248583,5.168352977242627e-06,0.00014806027221586198
1.0,-0.5083737950901482,-0.4136693893715459,-1.2796723700194716,9.0,0.11531110223153675,-0.002268806550913074,-1.881495699963249e-05,-0.0002895823184738927
,2.2749782606321918,1.1532194034516217,,5.0,-0.0222670947509516,-0.014908780185089269,3.977853312333082e-06,-0.0006075227649044043
1.0,-0.42985747288410175,-0.31093656405968195,-2.1868741991850267,9.0,0.002606033325128453,-0.002542525730360417,4.0099432697366243e-07,-0.0004850053143421426
5.0,-0.964405565002273,0.6089222699127448,0.6424019361114427,10.0,-0.007662917756375684,0.00539682025634721,-0.0003144849412805647,
,-0.898626656014973,1.3310835307491982,1.1390968463579676,7.0,-0.00307402842800953,0.0017188847668722375,1.8508900776237807e-06,0.00043059991286083487
,-0.8122819740276424,-0.6036710686550034,-0.6205341645200441,2.0,0.0059023041056776825,-0.006400837971764843,,0.0007999842563935793
,-0.8325318185710802,0.5895315604337503,0.3105908016106863,9.0,0.005949998771514794,-0.015411433529228025,-0.00015250583030691436,-3.4881947322977204e-05
9.0,-0.8457492453550869,0.8128355924833905,,3.0,0.003082741653362797,0.0010435867729843543,0.0006159015198572165,-0.0006130612616623043
,-0.4022543382077329,-0.012140347541685859,0.2495241203413083,6.0,-0.0041210088936037715,-0.0249317023915018,-4.964030840883327e-06,0.0005591560634578324
1.0,,0.6925528831381402,0.4038047306835104,5.0,0.01948682186056438,0.008834900278535883,1.886349736767844e-06,5.832214037757097e-06
,-1.4169999138353848,1.830815669112123,,1.0,0.017286078525986858,0.007442614063150389,-0.0003769187979291944,-0.000370926363975218
,,-0.8702148179324164,-0.7328462127872184,2.0,-0.021467850674230363,-0.021198936159798176,1.218821106667424e-05,-0.0009038151913476599
,2.3717171271718342,1.1728095773455185,1.1934311360445768,4.0,0.006457198078954081,0.0035888419512306365,0.0005817527573101468,2.1862964984517906e-05
,-0.4600231764373349,0.5846975411011932,0.3952078582115411,7.0,0.013054293375355928,0.02265795889686449,0.0006137172591192678,0.0006181128524758013
,0.2878299628154972,-0.8095821809290117,,2.0,0.02833145384884048,0.05300051171737385,-0.0009326820258963502,0.002316701489475412
1.0,0.05861228992034985,0.8306310729385992,,3.0,-0.016433587971674563,-0.01811729507669469,-1.682465706093573e-05,0.00040078290445955535
,,-0.2774930739679153,-0.1621484090905542,5.0,-0.00546283867086534,-0.04855964584515876,0.0006678432950045546,0.0006921621620733616
,-1.0100561283850575,-0.16668485850396658,,3.0,0.0010755500610570721,0.0045752335217140155,0.0001939967626061217,0.0003839473201085871
7.0,-0.4474335190789988,0.7884148002145221,0.8326713299950155,6.0,0.041110105630704094,0.01930053610515336,0.0005407633794042434,-0.0010544492128398756
,,1.7816042948315909,1.1295015971396307,2.0,0.004741775261576089,0.004737088900708967,-0.0007167925410561125,-0.00036766253497384966
,-0.6009235536920199,-0.07704322740393278,,3.0,0.003487072924312396,-0.015999864409659496,-0.000830144891130361,0.00041327735925715975
1.0,-3.4255625524598265,0.4780367830436579,,1.0,-0.05320127907485527,-0.036550693893485364,0.0012838576491588714,0.0008552409433837308
,-0.5203817413507072,1.2585241721088445,0.3473937774059853,6.0,-0.014508106592594374,-0.013810339286876952,0.0007108145327005506,
,,,,2.0,0.03963786807990778,-0.05783768152558709,-0.005324050793888821,
,0.7995971087541744,-0.64200162474376,,1.0,0.033741749573994534,0.024349085408205386,0.00036342036636634377,-0.0014289812154729266
1.0,,1.1193060483588857,0.5459888639790762,9.0,0.0007125082662354184,-0.00724885237535582,0.0003447122857248643,-0.00043001937211664866
,1.0196130087813586,0.4065030483522645,0.2263178658125328,7.0,-0.1319765375607601,0.005067503531833439,0.0036550163013282203,0.00201441267143708
,0.04182839568567994,0.3563777553757455,0.7689802402954024,2.0,0.0006658743014033982,-0.002581797954331856,,-0.0009231820185838519
,-1.0081654797365265,0.7506804183640052,0.8359704139938349,6.0,-0.009949662395951306,-0.011224698136272405,0.0004707720211725217,-0.0003330830126864587
8.0,-1.184035420494106,1.7254220346586684,1.325072351560459,2.0,-0.013364544593915452,-0.014183629351826368,-1.300842595678286e-05,0.00044327055833207063
,0.2358684545263873,0.3345396257542357,0.3709089230706109,6.0,-0.03139588038797962,0.02146124870189236,-0.00024722068579732635,0.0006994134175712963
,-1.728927528488453,-0.7286696302783033,-0.22239050445389053,8.0,0.015292169484984368,-0.017332272553131526,-0.0009901578166619806,-0.0002453048991201301
,-1.4290421356189569,1.5825598513323824,0.6362360921116955,5.0,0.012160387072377666,-1.0661721812251488e-05,-0.0009862634097535727,0.001227207053073142
,-1.1727901634200353,0.05023731592768632,0.2013233968745385,5.0,0.01259871542239955,-0.0050171527178874365,-9.929224409722725e-05,-0.0004727962556903634
,-0.7348397621149769,0.22491789960913994,0.7763098919202406,8.0,0.010530131072313029,0.013963530970660179,-4.200406671875543e-07,0.00022225076677296474
,-1.3871090633801515,1.999398546564643,1.253942228415462,5.0,0.009007993623350393,0.0007777081198905165,-0.00028325867430658013,-0.00042736706065906317
,1.8675495710589447,0.6087419101091662,1.053235541941712,1.0,-0.011674478602786307,0.0028687264680336373,0.0007326519010689898,-0.00013444188648977634
,,1.3033061190587385,0.9844845073374132,6.0,0.023478124801251672,0.007382502364880648,,-0.003041547472725327
,0.3644468410044664,,0.3841662943919664,8.0,-0.014994797642975647,0.00208234852942186,-0.0002533605527655956,-0.00025001958279921506
,,0.8907353596444149,,7.0,0.07101081282834136,-0.029290956484514262,2.0142337612330976e-06,-0.0014158673585144125
,,1.6529655212417051,,1.0,0.0174549853410467,0.011210992843454424,-0.00038937391673861984,0.00025496327540912604
,0.429672857051858,0.3623372817489779,0.17479759945680076,7.0,-0.0052717390418456364,0.006725578530266943,-0.00014554471240168552,-0.0001330746052704539
,-1.1342723424648864,-0.14884033133187682,0.3249361508644725,1.0,0.01907504262053779,-0.039275718623011366,0.0013178129150516304,-0.005260675009172138
,-1.4860185037445155,1.3625014352688871,1.7950881670101229,2.0,-0.02222986998503458,-0.03881589486549274,-0.0011546671488445756,-0.0002842929290951364
,,-0.38632400743628464,,1.0,0.024673177952863785,0.005073403015701607,3.8089789744376687e-06,-9.513401551053342e-06
,,0.7264316178910876,1.0274237524803342,7.0,0.0010425367388017814,-0.01725602346360289,0.0004966732572477851,5.99336731318012e-06
,1.3328378675791428,0.4512436434700951,1.029014727354626,1.0,0.009097814349866586,-0.01674271849863265,-0.0038702334247507314,-1.899078018798665e-05
,,0.26297813968285955,0.15296972325320052,7.0,-0.0013392277084434627,-0.06376784015937315,1.4860495007657385e-05,-0.0004357947745733802
,-1.3911712890880128,1.5147642873101566,1.2605929454919644,7.0,-0.0020243291233169717,-0.020613104778332426,-3.321270356778749e-06,9.957231444568497e-06
,,0.29547517479592866,,1.0,0.0032305668714836078,-0.004772320801264903,-0.0002467750012034149,0.0007591658130774577
,,0.8954775777737181,1.0784795407397856,7.0,-0.010048603882941529,0.005875585672289603,0.0017156183647737708,-4.099054431014395e-06
,-0.9005414564161429,0.706306425592984,0.6721746063555101,6.0,0.007947466978266714,0.006347902532045902,-0.0001636042934059141,-0.0003084808824770813
,,0.5518739797651916,,5.0,-0.012242705162551722,-0.009331311490110482,0.0001233215240695277,-0.0004821174647446026
5.0,2.7392603206697683,1.3716792294300213,,1.0,-0.00347877208726442,-0.0155679924024072,6.395403306883785e-05,0.00033549195908146604
,2.4127703961833564,1.3230954267769681,0.4415206938782947,10.0,-0.007376466033206237,-0.004824830989176653,-1.1130173091289377e-05,0.0002727226930321866
,0.07640667093991578,-0.1639927602770912,,5.0,-0.0004933539537229046,0.002617373161491408,0.00028413158198580354,-0.0011193963313304196
,,-0.177854496735215,-0.06235445540784995,8.0,0.010832236502299395,0.01200819229173265,-0.0008390252815390082,-8.703918905934903e-06
,0.3680034110201009,0.03276634199178406,-0.0657161100249578,5.0,0.03617311216852447,0.010576516390399695,,
,0.18549447124730226,-0.2470553886021054,-1.0986464868296395,9.0,-0.004795972569654137,0.035795516172587305,0.0005469771166358862,0.0020996615528170327
,-1.5551387063589093,1.2659134082269794,1.524508665139794,2.0,-0.004724989878215944,0.011490947974685013,-0.00023890043193565264,-0.00025417158844871904
,-0.4674005000009255,0.8433637912559101,0.6262770345904773,7.0,-0.002143655651465712,0.0067304775160590274,-0.000527186509211243,5.5926692899021804e-06
,-0.5700570766518748,1.3469488741217552,1.0011639449323984,5.0,-0.020882562326620016,-0.007967298161715056,-1.0115521082858354e-06,0.00014253147816595352
,-0.7991153657725405,0.9802698976690688,0.3291439280182054,7.0,0.048565805239317215,-0.005186341531539307,-0.00023140704719377202,-0.0006829180087699685
8.0,-0.9813547655348026,1.1302621288967687,,2.0,-0.04028830438524494,-0.00659553693185621,0.0,0.0006494545911297406
3.0,-0.3625322541019493,1.5515529304309923,1.479609388194381,7.0,0.00923160594750824,-0.005802646543079232,0.00030830053571003163,-0.00017402030355744084
,-0.8662608944544281,1.079043003222465,0.16646144650983244,5.0,-0.010010228335251295,-0.012502221624271784,-0.0008053031492963209,-2.341996673223527e-06
,2.67399763968465,2.526046428780516,1.0814964762178436,9.0,-0.0016164227113817974,-0.001257003763101294,-6.935396943324652e-06,0.00018007879580997642
,0.4588133501012156,-0.3958410767794929,-0.9968447713060208,9.0,0.006403514450526418,-0.0049570316867616464,-0.00016200688441206742,-1.1103403572409556e-05
,3.455454667546709,1.6148526823854514,1.6221642596610666,6.0,0.0008474516936629046,0.002413353327705941,-0.0001781875338146916,-0.0005361292217474209
,1.7603954617573148,0.9511097425411064,1.1902082334293171,7.0,-0.015663787325085117,-0.032871789715615364,-0.0017413615154199314,-0.0014010664534325526
,0.9721748837188908,-0.3182331452157744,-0.6414242216549034,9.0,-0.0070226164520637655,0.01629240921568429,0.0006030389734759354,-0.00044445549504408966
4.0,-1.2744959625104844,0.9676494069499516,1.391638114142302,2.0,0.031895705729556016,0.002753875076412506,-0.00032221154068116475,-2.3721083770619048e-05
,-0.6662176953045326,1.2576355901478264,0.9960402544152468,4.0,0.001841888403645896,-0.002323659733796718,0.00047169633906280536,-0.0007244065917757388
,0.2777849480113569,-0.9321990656438084,-0.5908964925256842,8.0,-0.023825612074443368,-0.008278624479529033,1.267062039312872e-05,-7.97095894863201e-07
,-0.2734582992300457,-0.4977068856933382,-0.19925226398111398,8.0,0.0015223484073756868,0.007580421647452519,2.427985369815131e-06,2.148853537517452e-05
,-0.06388256553398372,-0.047416245000745316,,1.0,-0.0289349246079596,0.004427047084223039,,
,2.2509835720423825,1.4213365157679292,,1.0,-0.009847727011010962,0.0023050048481283053,-0.00032001264194282496,0.0003290431576515103
,-1.5543427697731658,0.9510365533456936,1.0960018828894798,2.0,0.000949599958222975,0.009027746222376957,-1.5536846225416073e-05,0.0003367411673076432
,-0.6094313739625599,-0.07052890702235605,,8.0,0.00433534691079006,-0.000997463497528982,1.552864106667322e-06,0.00024803705313739883
1.0,-1.9675722906366864,1.5234689831181114,0.9877309239332857,5.0,0.00020373312277838088,0.020527666175242255,-0.0002249503889465274,-0.0003204930144910067
7.0,-0.41706650357115627,0.23533936442990525,0.5035563940053838,5.0,0.02038525598299109,0.0039000580178131625,-0.0003446578112673904,-0.00034771774795816875
,-1.671030551887683,0.3914746367534804,-0.20477976270562515,5.0,0.0023524114834545585,0.008839554398989605,-0.0013040252178755946,-0.0009585331571060957
,,2.509499176605273,1.3863603573401555,6.0,-0.014887721194221581,0.0035019577796020504,-0.0001744457194699452,0.00015816175137011942
,0.008931474925110289,0.015194028524566444,-0.12917650549416165,8.0,-0.000896463584958643,0.004932419898797136,0.0003588814029237897,0.0003416379574210941
,1.6650681174732018,0.7360936779066941,0.3541076208984407,8.0,-0.0011468973715842948,0.015298546484199102,0.00043562982289997216,-0.000442631186796182
,,-0.1085343386730254,-0.15075843066047,7.0,-0.06614677700303373,0.0063852558170384216,-2.3937091196746492e-06,-0.0014497226375999866
,-0.4412071337496351,,-0.456609984169597,8.0,-0.0721460691241935,-0.01182617478667127,-0.0016302563570057805,-0.0006705285382218709
,-1.2823591801578902,2.6624730812912496,1.9080727944030087,1.0,0.02311273018199813,-0.013424048024159885,-4.961601163022344e-05,-1.074056745584458e-05
5.0,-0.06754804218660929,1.4328473924245504,,1.0,0.0052289804493393655,-0.0260357540610017,0.0011133402158247751,0.0009003671300919201
,0.09726764084260077,0.547483074022836,0.8341519818383856,5.0,0.0032225394199163018,0.011376500806172894,0.00011200241655914688,-0.0015142537555539936
,-0.18923922665707327,-0.12761001224531132,0.3912791984791886,7.0,0.0017221965003488442,-0.033057528350613034,1.0972820997895957e-05,-0.000271368532962849
,,-0.7568301534391138,,8.0,0.007400422020555477,-0.029605363329847808,-0.0007522433732956209,-0.001554686623261364
,-1.6678706423879124,0.3408924487137147,0.0021121490347253747,8.0,0.040733166188645566,0.002139258992602219,-0.0008152544217769983,-0.002388577874015914
1.0,,0.03307548825252907,,1.0,0.008926642510811413,0.0070671422360526655,-0.000287753852431018,-0.00017943900799825949
,-0.4700624439938604,-0.0061819878074292345,-0.34996662157812997,10.0,-0.07179312618640804,-0.017317429103349304,0.0012872354525982847,0.002177696581499486
,-0.7145892338803552,-0.2558933137013293,-0.847636593577523,5.0,0.013305703215356166,0.0004431988528238447,0.0004023191210204448,0.001955097068890474
,,0.3151456971837084,0.6273344952095167,7.0,0.01830451176332477,-0.006061697691155357,0.0008001411241843023,-0.001349435392531642
,2.2495223302850564,0.8864360260318506,0.11255822232051572,7.0,0.006200437464225798,-0.007491274097153992,0.00018037271824562296,0.00019475050688862902
,-0.6096088520575836,0.9227711155206852,0.7656664405902567,6.0,0.0077946491057386815,-0.010293890507914736,0.000438760562847979,-0.0003811668688780075
,,0.04176477444224512,,1.0,-0.01003255537613057,-0.005093100035756136,0.0002692634395464852,-3.0735375921896764e-06
,-1.590557822234661,1.990890285399692,1.5329304655898486,1.0,-0.0066858973463181535,0.005563141993877876,0.00030234519228757685,-0.00029469995788106477
,-0.33137521297140704,0.4016177420668151,0.5782758122361645,7.0,-0.017223121312871955,-0.02181138370675426,-0.0002321628233506413,0.00026699513267241143
1.0,-0.9031363100986868,1.5374880464926777,0.7336398491674679,10.0,0.016965722410167108,0.007403958382399283,1.5547064533005588e-06,-0.00031380568884286383
,,0.21097576018706665,,7.0,-0.012461139199354878,0.0040582755201632285,1.1596014390698008e-05,4.310852568012651e-06
2.0,-0.3566517225299954,1.172069623945867,0.6885030048502028,6.0,-0.010507082110860018,-0.006200102112241303,0.00015481579111328782,-0.0001591765950839337
,-1.1364311376833935,0.10319076020267312,0.6402863141610275,8.0,0.02060327108773085,-0.002920663572499422,-0.00109458671597589,-0.0010838659697474746
,1.5493195156404287,0.5678026416565464,1.1514133392827377,7.0,0.0009419057493853047,-0.02754331242166836,-0.0001243641603933146,0.0001261019246930696
,,-0.1131363301950853,-0.5556570955960553,10.0,-0.019912230154645064,-0.0243278402183342,0.0005468369181011363,-4.329171990825562e-06
,0.15778686144379298,-0.02759141938758728,0.30250267684699017,6.0,0.0076345985661672566,-0.0076254440376161735,0.0003110080765822279,0.00013047369719893274
,-0.6112898922511103,0.22993547852966506,0.026857372442246674,5.0,0.00014430932750793547,0.05055895686796544,0.0021915819964894428,-0.0002466992985565062
,3.0987318826701657,0.6320253540903313,1.074629318026975,8.0,-0.0020252766530358627,0.016835427028463294,-0.0007809023896440362,0.000584200807890815
,-0.8203557538349618,0.3260595322103912,0.3199285824166395,2.0,-0.011013851805448971,-0.006410656272009179,0.00048178038109473515,-0.00017518450367986726
,0.004577244359418989,1.0308362318448825,,7.0,0.004178492361216031,0.017081208584007683,0.00013892558079821955,-0.00010311958790216577
,-0.7257112831437373,0.15738103326196362,-0.01878681887216329,7.0,-0.00010809366976588773,-0.062054158532438834,-0.0003991727103225378,0.0006449486456508435
2.0,-1.1545177036137662,1.2141006988788368,0.8530030416246552,6.0,0.002863639535491444,-0.004481223070088057,0.0008461506958066713,-0.00013157749077007298
,-0.8554137351719426,0.6938839909372463,0.1366696370351993,8.0,0.008185016560535666,-0.01512473363903608,0.0012503392999403408,-8.930892805040146e-06
,,-0.2657386530563109,-0.33627306114981464,8.0,0.01839757375745467,-0.0035134452224804594,0.00043311319060110873,0.00019936704271411986
,-1.2766856497625312,2.2945486307322693,1.2200923665687264,5.0,-0.00494529429331217,0.008391095756203337,-7.451840372391589e-05,0.0008327413369839477
,2.1134216645226944,0.8326990846265485,-0.19865578560640126,3.0,-0.00036341324106992887,-0.008127837790820661,0.00041657226335601406,7.288567266388216e-06
,0.4298574929764951,-0.5457950655560989,-0.15179694567306362,7.0,0.001687555348989283,0.00624744982535237,-0.0006349852300554269,0.0003915699737862457
,-0.9595270926333924,0.7627871183193761,,3.0,-0.005212218022385332,-0.0059077932612062465,0.0,0.0
,-0.5049363128373489,0.6001471717314933,1.0920127498129528,6.0,0.0015109586048667855,0.003156943654568956,0.00027149485541468586,
1.0,-0.9569419323338012,1.3079892139655132,0.8071902292581833,9.0,-0.003064086728052885,0.0016605710960655232,0.00012566051577666502,-0.0004917623258846032
,-1.4099922150457398,1.1279149696430986,0.5224333391786986,9.0,0.012287190415056376,-0.002016758545665011,0.0004214319913390632,-0.00042451850449362995
,-1.4682575586414677,1.9503664192291,1.7979516522816377,1.0,0.008667602358313603,0.001068393620248491,1.5449568167943395e-05,-0.0004506589338257655
,0.6468416715074199,0.5304004294469242,-0.9933648600673244,5.0,0.1576343354002323,-0.06873047935871061,0.0007622501113476122,-0.0007555072058372983
6.0,-1.8920833781190536,3.1525363806190407,1.6643553387822518,7.0,-0.03810842275846237,-0.0014508104310170028,1.1101603791362263e-05,1.987683454621832e-05
,-1.2322073152308337,0.19156693361669125,0.12220440837365225,2.0,0.03769933996586693,-0.0081564631508089,-0.00028369196298327047,0.0004070305078773996
,,0.3688934903945389,-0.04786503742819842,10.0,0.026089037979100296,0.07831924758055467,0.004345052414718864,0.0003663270527632477
,-0.5784896182272279,0.250129341183367,0.18504799006502304,8.0,-0.0563497537216944,0.025669444232154337,-7.27412364415727e-06,3.9014998134441865e-06
,-1.369150391221633,0.5903167304984221,1.0203462851537934,2.0,-0.003452462893521565,-0.007181989996605668,0.0004884587408822269,-0.0004919731045734983
,0.18506644901059294,-0.9060078192272752,-0.224437251426742,2.0,-0.045514407038960224,-0.030059015586834482,-0.0005581610938489333,-0.0005374008544350251
,-0.1319798587050201,0.4601199955745275,-0.20380597725780256,5.0,-0.01880094756167313,-0.002524583005673357,,0.0010154537562825387
,-2.0897877043304347,2.7724863643075714,2.1614116603954088,4.0,-0.01925897636721717,-0.02356411214065289,0.0002685357141185175,-0.0005247792849995024
,-1.754813913769539,2.2934615004788195,1.9032502355237901,1.0,0.005082539501141821,0.0049225619363104075,0.00019643643469361547,-0.00019451543291740882
,1.6173357142332487,2.8644734148117204,-1.1988508834595115,9.0,-0.0018305571183869164,-0.02241843779873464,0.0004392833295021157,0.00015394883080915904
,0.21890760137427867,-0.4292696391186831,-0.2840298791759611,8.0,-0.02149675989919073,0.004654802093878524,0.00024983363723201735,-0.0007565281964499867
,1.8949883135523504,0.9774431849280816,0.778544030099442,7.0,-0.033371599029126266,-0.01626857064206027,-0.0011503997126972602,-0.0002868564572442996
,-0.926986215455752,1.2727271558420343,0.6797039644293662,8.0,-0.009286870072573582,-0.014609187423338154,0.0010475480320507598,
,0.6103648734550541,-0.34205394926867405,0.2322672905696451,1.0,-0.004440798376694218,0.006279219641219734,-0.00012311980534432726,0.00024056575813177506
,,0.18186507827620066,0.7160062938239067,7.0,-0.034694177398831516,0.0067343747947648394,0.0003294225239194961,-0.00032379290522548365
,-1.272047406710591,0.1430794252145593,0.021123582602935214,10.0,0.00958171040405083,-0.016356635510520037,-0.0006881739588462317,
